+2025-05-03 21:11:03.402 | DEBUG    | arb | __get_logger.py | 97 | __get_logger.get_logger() called with name = 'arb', file ='C:\\Users\\theld\\OneDrive - California Air Resources Board\\code\\pycharm\\feedback_portal\\source\\production\\arb\\__init__.py', log_to_console =False, force_command_line =True
+2025-05-03 21:30:25.527 | DEBUG    | arb.portal.sqla_models | __get_logger.py | 102 | __get_logger.get_logger() called with name = 'arb.portal.sqla_models', file ='C:\\Users\\theld\\OneDrive - California Air Resources Board\\code\\pycharm\\feedback_portal\\source\\production\\arb\\portal\\sqla_models.py', log_to_console =False, force_command_line =True
+2025-05-03 21:30:25.527 | DEBUG    | root | __get_logger.py | 103 | Logging has already been initialized so there will be no changes to logging file or options.
+2025-05-03 21:30:25.527 | DEBUG    | arb.utils.diagnostics | diagnostics.py | 88 | diag_recursive diagnostics called
------------------------------------------------------------------------------------------------------------------------
+2025-05-03 21:30:25.527 | DEBUG    | arb.utils.diagnostics | diagnostics.py | 89 | Type: <class 'str'>, Value: Creating database
+2025-05-03 21:30:32.225 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 139 | origin is of type: Geometry that is not implemented in python.  Setting python type to None.
+2025-05-03 21:30:32.226 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 140 | 
+2025-05-03 21:30:32.226 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 139 | extent is of type: Geometry that is not implemented in python.  Setting python type to None.
+2025-05-03 21:30:32.226 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 140 | 
+2025-05-03 21:30:32.226 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 139 | footprint is of type: Geometry that is not implemented in python.  Setting python type to None.
+2025-05-03 21:30:32.226 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 140 | 
+2025-05-03 21:30:32.453 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 139 | coordinates is of type: Geometry that is not implemented in python.  Setting python type to None.
+2025-05-03 21:30:32.453 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 140 | 
+2025-05-03 21:30:34.765 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 139 | geom is of type: Geometry that is not implemented in python.  Setting python type to None.
+2025-05-03 21:30:34.765 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 140 | 
+2025-05-03 21:30:34.768 | DEBUG    | arb.portal.globals | globals.py | 59 | Database type mapping: Globals.db_column_types={'plume_incidence_mapping': {'id_plume_fk': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'id_incidence_fk': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'assigned_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'assigned_by': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'comment': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'plumes': {'id_plume': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'plume_name': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'plume_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'scene_id': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'instrument': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'origin': {'python_type': None, 'database_type': Geometry(geometry_type='POINT', srid=4326, from_text='ST_GeomFromEWKT', name='geometry'), 'sqlalchemy_type': 'Geometry'}, 'extent': {'python_type': None, 'database_type': Geometry(geometry_type='POLYGON', srid=4326, from_text='ST_GeomFromEWKT', name='geometry'), 'sqlalchemy_type': 'Geometry'}, 'footprint': {'python_type': None, 'database_type': Geometry(geometry_type='POLYGON', srid=4326, from_text='ST_GeomFromEWKT', name='geometry'), 'sqlalchemy_type': 'Geometry'}, 'emission_rate': {'python_type': <class 'float'>, 'database_type': DOUBLE_PRECISION(precision=53), 'sqlalchemy_type': 'DOUBLE_PRECISION'}, 'emission_rate_uncertainty': {'python_type': <class 'float'>, 'database_type': DOUBLE_PRECISION(precision=53), 'sqlalchemy_type': 'DOUBLE_PRECISION'}, 'provider_sector': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'provider_status': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'provider_qa': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'provider_qa_comment': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'wind_speed': {'python_type': <class 'float'>, 'database_type': DOUBLE_PRECISION(precision=53), 'sqlalchemy_type': 'DOUBLE_PRECISION'}, 'wind_direction': {'python_type': <class 'float'>, 'database_type': DOUBLE_PRECISION(precision=53), 'sqlalchemy_type': 'DOUBLE_PRECISION'}, 'info_json': {'python_type': <class 'dict'>, 'database_type': JSONB(astext_type=Text()), 'sqlalchemy_type': 'JSONB'}, 'qa_comment': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'filepath': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'import_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'plume_qa_flag_fk': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}}, 'email_types': {'id_type': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'email_type': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'sources': {'id_source': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'location': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'facility_id_type': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'facility_id': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'infrastructure_links': {'python_type': <class 'dict'>, 'database_type': JSONB(astext_type=Text()), 'sqlalchemy_type': 'JSONB'}, 'coordinates': {'python_type': None, 'database_type': Geometry(geometry_type='POINT', srid=4326, from_text='ST_GeomFromEWKT', name='geometry'), 'sqlalchemy_type': 'Geometry'}, 'created_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'created_by': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'sector': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'sector_ipcc': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'id_contact_group': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}}, 'uploaded_files': {'id_': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'path': {'python_type': <class 'str'>, 'database_type': TEXT(), 'sqlalchemy_type': 'TEXT'}, 'description': {'python_type': <class 'str'>, 'database_type': TEXT(), 'sqlalchemy_type': 'TEXT'}, 'status': {'python_type': <class 'str'>, 'database_type': TEXT(), 'sqlalchemy_type': 'TEXT'}, 'created_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'modified_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}}, 'plume_qa_flag': {'id_flag': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'messages': {'id_message': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'content': {'python_type': <class 'dict'>, 'database_type': JSON(astext_type=Text()), 'sqlalchemy_type': 'JSON'}}, 'emission_identified_flags': {'id_flag': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'inspection_flag': {'id_flag': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'incidences': {'id_incidence': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'incidence_status': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'incidence_status_explanation': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'notification_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'reply_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'inspection_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'identified_component': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'identified_component_notes': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'emission_type_notes': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'emission_location': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'emission_location_notes': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'emission_cause': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'emission_cause_notes': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'mitigated_flag': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'mitigation_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'operator_comment': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'internal_comment': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'end_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'created_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'created_by': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'misc_json': {'python_type': <class 'dict'>, 'database_type': JSON(astext_type=Text()), 'sqlalchemy_type': 'JSON'}, 'source_id': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'incidence_qa_flag_fk': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'inspection_flag_fk': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'emission_identified_flag_fk': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'emission_type_fk': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'mitigation_type_fk': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}}, 'spatial_ref_sys': {'srid': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'auth_name': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=256), 'sqlalchemy_type': 'VARCHAR'}, 'auth_srid': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'srtext': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=2048), 'sqlalchemy_type': 'VARCHAR'}, 'proj4text': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=2048), 'sqlalchemy_type': 'VARCHAR'}}, 'mitigation_types': {'id_type': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'contact_group_mapping': {'id_contact_group': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'id_contact': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'comment': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'mitigation_type': {'id_type': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'contact_groups': {'id_contact_group': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'contact_group_name': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'id_operator': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'notes': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'emission_type': {'id_type': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'sectors': {'id_sector': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'incidence_qa_flag': {'id_flag': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'emission_identified_flag': {'id_flag': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'operator_contacts': {'id_contact': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'name': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'email': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'phone': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'contact_notes': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'active': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}}, 'emission_types': {'id_type': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'description': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'plume_source_mapping': {'id_plume_fk': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'id_source_fk': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'assigned_timestamp': {'python_type': <class 'datetime.datetime'>, 'database_type': TIMESTAMP(), 'sqlalchemy_type': 'TIMESTAMP'}, 'assigned_by': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'comment': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'operators': {'id_operator': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'operator_name': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'sector': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}, 'operator_notes': {'python_type': <class 'str'>, 'database_type': VARCHAR(), 'sqlalchemy_type': 'VARCHAR'}}, 'coabdis_geo83': {'gid': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'objectid': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'co_name': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=20), 'sqlalchemy_type': 'VARCHAR'}, 'co_num': {'python_type': <class 'int'>, 'database_type': INTEGER(), 'sqlalchemy_type': 'INTEGER'}, 'basin_name': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=40), 'sqlalchemy_type': 'VARCHAR'}, 'basa_id': {'python_type': <class 'decimal.Decimal'>, 'database_type': NUMERIC(), 'sqlalchemy_type': 'NUMERIC'}, 'dis_name': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=30), 'sqlalchemy_type': 'VARCHAR'}, 'dist_type': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=11), 'sqlalchemy_type': 'VARCHAR'}, 'disa_id': {'python_type': <class 'decimal.Decimal'>, 'database_type': NUMERIC(), 'sqlalchemy_type': 'NUMERIC'}, 'island_nam': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=35), 'sqlalchemy_type': 'VARCHAR'}, 'island_id': {'python_type': <class 'decimal.Decimal'>, 'database_type': NUMERIC(), 'sqlalchemy_type': 'NUMERIC'}, 'bay_splint': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=35), 'sqlalchemy_type': 'VARCHAR'}, 'bay_id': {'python_type': <class 'decimal.Decimal'>, 'database_type': NUMERIC(), 'sqlalchemy_type': 'NUMERIC'}, 'coabdis_id': {'python_type': <class 'decimal.Decimal'>, 'database_type': NUMERIC(), 'sqlalchemy_type': 'NUMERIC'}, 'coabdis_ar': {'python_type': <class 'decimal.Decimal'>, 'database_type': NUMERIC(), 'sqlalchemy_type': 'NUMERIC'}, 'shape_leng': {'python_type': <class 'decimal.Decimal'>, 'database_type': NUMERIC(), 'sqlalchemy_type': 'NUMERIC'}, 'shape_area': {'python_type': <class 'decimal.Decimal'>, 'database_type': NUMERIC(), 'sqlalchemy_type': 'NUMERIC'}, 'ab': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=3), 'sqlalchemy_type': 'VARCHAR'}, 'dis': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=3), 'sqlalchemy_type': 'VARCHAR'}, 'coabdis': {'python_type': <class 'str'>, 'database_type': VARCHAR(length=10), 'sqlalchemy_type': 'VARCHAR'}, 'geom': {'python_type': None, 'database_type': Geometry(geometry_type='MULTIPOLYGON', srid=4326, from_text='ST_GeomFromEWKT', name='geometry'), 'sqlalchemy_type': 'Geometry'}}}
