============================= test session starts ==============================
platform linux -- Python 3.11.13, pytest-8.4.1, pluggy-1.6.0 -- /home/tonyh/miniconda3/envs/mini_conda_02/bin/python
cachedir: .pytest_cache
  /home/tonyh/git_repos/feedback_portal/source/production/arb/portal/routes.py:137: SAWarning: relationship 'operators.contact_groups_collection' will copy column operators.id_operator to column contact_groups.id_operator, which conflicts with relationship(s): 'contact_groups.operators' (copies operators.id_operator to contact_groups.id_operator), 'contact_groups.operators' (copies operators.id_operator to contact_groups.id_operator), 'operators.contact_groups_collection' (copies operators.id_operator to contact_groups.id_operator), 'operators.contact_groups_collection' (copies operators.id_operator to contact_groups.id_operator). If this is not the intention, consider if these relationships should be linked with back_populates, or if viewonly=True should be applied to one or more if they are read-only. For the less common case that foreign key constraints are partially overlapping, the orm.foreign() annotation can be used to isolate the columns that should be written towards.   To silence this warning, add the parameter 'overlaps="contact_groups_collection,contact_groups_collection,operators,operators"' to the 'operators.contact_groups_collection' relationship. (Background on this warning at: https://sqlalche.me/e/20/qzyx) (This warning originated from the `configure_mappers()` process, which was invoked automatically in response to a user-initiated operation.)
    rows = db.session.query(table_class).filter_by(id_incidence=id_).all()

tests/arb/portal/test_routes_integration.py::test_incidence_update_route
  /home/tonyh/git_repos/feedback_portal/source/production/arb/portal/routes.py:137: SAWarning: relationship 'contact_groups.operators' will copy column operators.id_operator to column contact_groups.id_operator, which conflicts with relationship(s): 'contact_groups.operators' (copies operators.id_operator to contact_groups.id_operator), 'contact_groups.operators' (copies operators.id_operator to contact_groups.id_operator), 'operators.contact_groups_collection' (copies operators.id_operator to contact_groups.id_operator), 'operators.contact_groups_collection' (copies operators.id_operator to contact_groups.id_operator). If this is not the intention, consider if these relationships should be linked with back_populates, or if viewonly=True should be applied to one or more if they are read-only. For the less common case that foreign key constraints are partially overlapping, the orm.foreign() annotation can be used to isolate the columns that should be written towards.   To silence this warning, add the parameter 'overlaps="contact_groups_collection,contact_groups_collection,operators,operators"' to the 'contact_groups.operators' relationship. (Background on this warning at: https://sqlalche.me/e/20/qzyx) (This warning originated from the `configure_mappers()` process, which was invoked automatically in response to a user-initiated operation.)
    rows = db.session.query(table_class).filter_by(id_incidence=id_).all()

tests/arb/portal/test_routes_integration.py::test_incidence_delete_route
  /home/tonyh/miniconda3/envs/mini_conda_02/lib/python3.11/site-packages/flask_sqlalchemy/query.py:30: LegacyAPIWarning: The Query.get() method is considered legacy as of the 1.x series of SQLAlchemy and becomes a legacy construct in 2.0. The method is now available as Session.get() (deprecated since: 2.0) (Background on SQLAlchemy 2.0 at: https://sqlalche.me/e/b8d9)
    rv = self.get(ident)

tests/arb/utils/test_database.py: 16 warnings
  /home/tonyh/git_repos/feedback_portal/tests/arb/utils/test_database.py:51: MovedIn20Warning: The ``declarative_base()`` function is now available as sqlalchemy.orm.declarative_base(). (deprecated since: 2.0) (Background on SQLAlchemy 2.0 at: https://sqlalche.me/e/b8d9)
    Base = declarative_base()

tests/unit/test_comprehensive_route_equivalence.py::TestComprehensiveRouteEquivalence::test_upload_file_equivalence
tests/unit/test_real_world_route_equivalence.py::TestRealWorldRouteEquivalence::test_upload_file_equivalence_with_real_data
tests/unit/test_real_world_route_equivalence.py::TestRealWorldRouteEquivalence::test_error_handling_equivalence_with_bad_data
  /home/tonyh/git_repos/feedback_portal/source/production/arb/portal/utils/db_introspection_util.py:88: SAWarning: relationship 'scenes.plumes_collection' will copy column scenes.scene_id to column plumes.scene_id, which conflicts with relationship(s): 'plumes.scenes' (copies scenes.scene_id to plumes.scene_id), 'scenes.plumes_collection' (copies scenes.scene_id to plumes.scene_id). If this is not the intention, consider if these relationships should be linked with back_populates, or if viewonly=True should be applied to one or more if they are read-only. For the less common case that foreign key constraints are partially overlapping, the orm.foreign() annotation can be used to isolate the columns that should be written towards.   To silence this warning, add the parameter 'overlaps="plumes_collection,scenes"' to the 'scenes.plumes_collection' relationship. (Background on this warning at: https://sqlalche.me/e/20/qzyx) (This warning originated from the `configure_mappers()` process, which was invoked automatically in response to a user-initiated operation.)
    model = session.get(table, id_)  # type: ignore

tests/unit/test_comprehensive_route_equivalence.py::TestComprehensiveRouteEquivalence::test_upload_file_equivalence
tests/unit/test_real_world_route_equivalence.py::TestRealWorldRouteEquivalence::test_upload_file_equivalence_with_real_data
tests/unit/test_real_world_route_equivalence.py::TestRealWorldRouteEquivalence::test_error_handling_equivalence_with_bad_data
  /home/tonyh/git_repos/feedback_portal/source/production/arb/portal/utils/db_introspection_util.py:88: SAWarning: relationship 'plumes.scenes' will copy column scenes.scene_id to column plumes.scene_id, which conflicts with relationship(s): 'plumes.scenes' (copies scenes.scene_id to plumes.scene_id), 'scenes.plumes_collection' (copies scenes.scene_id to plumes.scene_id). If this is not the intention, consider if these relationships should be linked with back_populates, or if viewonly=True should be applied to one or more if they are read-only. For the less common case that foreign key constraints are partially overlapping, the orm.foreign() annotation can be used to isolate the columns that should be written towards.   To silence this warning, add the parameter 'overlaps="plumes_collection,scenes"' to the 'plumes.scenes' relationship. (Background on this warning at: https://sqlalche.me/e/20/qzyx) (This warning originated from the `configure_mappers()` process, which was invoked automatically in response to a user-initiated operation.)
    model = session.get(table, id_)  # type: ignore

tests/unit/test_comprehensive_route_equivalence.py::TestComprehensiveRouteEquivalence::test_upload_file_equivalence
tests/unit/test_real_world_route_equivalence.py::TestRealWorldRouteEquivalence::test_upload_file_equivalence_with_real_data
tests/unit/test_real_world_route_equivalence.py::TestRealWorldRouteEquivalence::test_error_handling_equivalence_with_bad_data
  /home/tonyh/git_repos/feedback_portal/source/production/arb/portal/utils/db_introspection_util.py:88: SAWarning: relationship 'plume_qa_flag.plumes_collection' will copy column plume_qa_flag.id_flag to column plumes.plume_qa_flag_fk, which conflicts with relationship(s): 'plume_qa_flag.plumes_collection' (copies plume_qa_flag.id_flag to plumes.plume_qa_flag_fk), 'plumes.plume_qa_flag' (copies plume_qa_flag.id_flag to plumes.plume_qa_flag_fk). If this is not the intention, consider if these relationships should be linked with back_populates, or if viewonly=True should be applied to one or more if they are read-only. For the less common case that foreign key constraints are partially overlapping, the orm.foreign() annotation can be used to isolate the columns that should be written towards.   To silence this warning, add the parameter 'overlaps="plume_qa_flag,plumes_collection"' to the 'plume_qa_flag.plumes_collection' relationship. (Background on this warning at: https://sqlalche.me/e/20/qzyx) (This warning originated from the `configure_mappers()` process, which was invoked automatically in response to a user-initiated operation.)
